1;8;499.3;218;496.9;689;5102
1;9;541.0;222;538.4;705;3531
1;9;602.5;221;570.6;702;4305
1;10;457.4;219;441.1;700;4384
1;9;512.1;223;509.4;708;6684
1;8;438.9;219;416.7;692;4107
1;8;331.7;219;329.3;692;4319
1;10;557.1;222;554.2;709;4449
1;8;522.9;218;517.5;689;4227
1;8;535.7;219;533.2;692;4116
1;9;471.8;222;469.2;705;5382
1;9;540.7;223;535.3;708;3407
1;9;660.7;222;649.0;705;3793
1;9;446.6;223;444.1;708;2157
1;9;599.9;223;597.2;708;2907
1;8;488.8;218;486.5;689;3080
1;8;633.9;219;631.4;692;3867
1;9;486.4;222;483.7;705;3332
1;9;384.3;223;377.4;708;4367
1;9;593.7;221;591.1;702;4074
1;9;520.6;220;518.0;699;6020
1;8;559.3;218;556.9;689;4170
1;8;498.9;220;483.0;695;5764
1;8;629.6;218;627.3;689;2703
1;9;570.8;219;568.0;696;7569
1;8;405.6;218;402.3;689;3101
1;10;571.2;220;568.3;703;3936
1;8;499.2;218;496.7;689;3824
1;10;561.6;224;545.4;715;3785
1;8;259.9;218;255.4;689;3310
1;8;325.6;221;323.1;698;4773
1;8;466.4;220;463.9;695;2189
1;9;497.1;220;493.5;699;3401
1;8;331.8;218;326.0;689;2281
1;9;476.7;219;473.2;696;4021
1;9;257.2;124;254.5;411;1631
1;9;599.5;224;570.1;711;2886
1;8;276.8;218;273.9;689;4182
1;8;412.1;218;409.5;689;4483
1;10;441.2;221;438.3;706;3044
1;9;479.2;220;474.1;699;4473
1;8;418.2;217;415.8;686;2872
1;9;494.8;219;492.1;696;2653
1;9;539.3;221;536.8;702;5302
1;9;528.3;222;515.7;705;4106
1;9;487.0;223;484.4;708;6067
1;8;580.8;220;578.6;695;4128
1;8;563.1;221;547.4;698;3554
1;8;483.1;218;480.7;689;5394
1;9;466.7;221;464.2;702;4088
1;8;465.7;220;447.0;695;3108
1;8;418.6;218;416.2;689;5159
1;8;318.9;219;316.3;692;1844
1;8;523.1;220;510.4;695;4098
1;8;385.1;220;382.5;695;4078
1;8;437.1;221;409.8;698;3438
1;10;549.3;220;546.4;703;3343
1;8;522.9;217;512.4;686;5462
1;9;491.8;222;488.9;705;3176
1;8;504.2;221;478.3;698;2736
1;8;424.0;218;421.5;689;2850
1;8;616.6;218;600.7;689;3422
1;8;479.4;219;477.0;692;3180
1;8;497.3;221;494.9;698;2875
1;9;541.9;222;539.1;705;3523
1;9;567.6;222;551.5;705;3357
1;8;526.6;217;524.2;686;2957
1;9;433.3;221;410.5;702;5700
1;8;252.8;124;250.6;407;1612
1;9;608.9;222;606.3;705;3305
1;8;450.5;218;433.1;689;3708
1;9;457.8;222;455.0;705;3712
1;11;436.9;227;433.6;728;3815
1;9;412.1;223;409.4;708;2170
1;8;526.9;222;524.3;701;5177
1;9;488.8;219;486.2;696;3611
1;9;565.8;223;563.0;708;4519
1;9;440.3;222;427.5;705;4666
1;9;495.1;221;492.5;702;3965
